,CD91일,콜 금리,국고채 3년,회사채 3년
2016.03.09,1.63,1.48,1.47,1.96
2016.03.10,1.63,1.50,1.50,1.98
2016.03.11,1.63,1.48,1.55,2.03
2016.03.14,1.63,1.48,1.53,2.01
2016.03.15,1.63,1.48,1.53,2.01
2016.03.16,1.63,1.48,1.54,2.02
2016.03.17,1.63,1.48,1.52,1.99
2016.03.18,1.63,1.49,1.50,1.98
2016.03.21,1.63,1.49,1.50,1.97
2016.03.22,1.63,1.49,1.51,1.99
2016.03.23,1.63,1.49,1.51,1.99
2016.03.24,1.63,1.49,1.50,1.98
2016.03.25,1.63,1.49,1.50,1.97
2016.03.28,1.61,1.49,1.48,1.96
2016.03.29,1.61,1.49,1.45,1.93
2016.03.30,1.61,1.51,1.45,1.93
2016.03.31,1.61,1.53,1.44,1.93
2016.04.01,1.61,1.50,1.45,1.93
2016.04.04,1.61,1.46,1.44,1.92
2016.04.05,1.61,1.49,1.45,1.93
2016.04.06,1.61,1.48,1.46,1.93
2016.04.07,1.61,1.48,1.47,1.94
2016.04.08,1.61,1.48,1.46,1.94
2016.04.11,1.61,1.48,1.47,1.94
2016.04.12,1.61,1.48,1.47,1.94
2016.04.14,1.61,1.49,1.50,1.97
2016.04.15,1.61,1.48,1.49,1.97
2016.04.18,1.61,1.49,1.51,1.98
2016.04.19,1.61,1.48,1.50,1.97
2016.04.20,1.61,1.49,1.47,1.94
2016.04.21,1.61,1.48,1.48,1.95
2016.04.22,1.61,1.48,1.47,1.94
2016.04.25,1.61,1.49,1.46,1.93
2016.04.26,1.61,1.49,1.45,1.92
2016.04.27,1.61,1.48,1.46,1.92
2016.04.28,1.61,1.48,1.45,1.91
2016.04.29,1.61,1.50,1.45,1.92
2016.05.02,1.61,1.48,1.47,1.93
2016.05.03,1.61,1.48,1.45,1.91
2016.05.04,1.61,,1.43,1.90
2016.05.09,1.61,1.48,1.41,1.88
2016.05.10,1.60,1.50,1.41,1.88
2016.05.11,1.60,1.54,1.42,1.88
2016.05.12,1.60,1.49,1.42,1.88
2016.05.13,1.60,1.49,1.44,1.89
2016.05.16,1.58,1.49,1.44,1.89
2016.05.17,1.58,1.49,1.46,1.91
2016.05.18,1.58,1.49,1.47,1.92
2016.05.19,1.56,1.49,1.49,1.94
2016.05.20,1.56,1.49,1.47,1.93
2016.05.23,1.56,1.49,1.47,1.92
2016.05.24,1.56,1.49,1.44,1.90
2016.05.25,1.56,1.49,1.46,1.92
2016.05.26,1.56,1.49,1.47,1.92
2016.05.27,1.56,1.48,1.47,1.92
2016.05.30,1.56,1.48,1.50,1.95
2016.05.31,1.56,1.48,1.49,1.93
2016.06.01,1.56,1.48,1.44,1.89
2016.06.02,1.56,1.49,1.44,1.89
2016.06.03,1.56,1.47,1.42,1.88
2016.06.07,1.56,1.49,1.41,1.86
2016.06.08,1.56,1.48,1.38,1.83
2016.06.09,1.39,1.24,1.35,1.80
2016.06.10,1.39,1.24,1.32,1.79
2016.06.13,1.39,1.24,1.31,1.78
2016.06.14,1.39,1.24,1.34,1.80
2016.06.15,1.39,1.24,1.34,1.80
2016.06.16,1.39,1.24,1.32,1.78
2016.06.17,1.39,1.24,1.33,1.79
2016.06.20,1.39,1.24,1.36,1.82
2016.06.21,1.39,1.24,1.34,1.80
2016.06.22,1.39,1.24,1.36,1.82
2016.06.23,1.39,1.24,1.34,1.80
2016.06.24,1.37,1.24,1.25,1.70
2016.06.27,1.37,1.24,1.24,1.68
2016.06.28,1.37,1.22,1.25,1.69
2016.06.29,1.37,1.22,1.24,1.68
2016.06.30,1.37,1.23,1.25,1.69
2016.07.01,1.37,1.20,1.21,1.65
2016.07.04,1.37,1.20,1.22,1.66
2016.07.05,1.37,1.23,1.22,1.66
2016.07.06,1.37,1.23,1.20,1.64
2016.07.07,1.36,1.23,1.21,1.65
2016.07.08,1.36,1.23,1.22,1.65
2016.07.11,1.36,1.23,1.21,1.64
2016.07.12,1.36,1.23,1.22,1.65
2016.07.13,1.36,1.23,1.21,1.65
2016.07.14,1.36,1.23,1.21,1.64
2016.07.15,1.36,1.23,1.22,1.65
2016.07.18,1.36,1.23,1.23,1.66
2016.07.19,1.36,1.23,1.23,1.66
2016.07.20,1.36,1.23,1.22,1.65
2016.07.21,1.36,1.23,1.23,1.67
2016.07.22,1.36,1.23,1.23,1.66
2016.07.25,1.36,1.23,1.23,1.66
2016.07.26,1.36,1.23,1.22,1.65
2016.07.27,1.36,1.21,1.22,1.65
2016.07.28,1.36,1.22,1.20,1.63
2016.07.29,1.36,1.24,1.22,1.64
2016.08.01,1.36,1.23,1.21,1.64
2016.08.02,1.36,1.23,1.21,1.64
2016.08.03,1.36,1.23,1.25,1.66
2016.08.04,1.36,1.23,1.24,1.65
2016.08.05,1.36,1.23,1.23,1.64
2016.08.08,1.36,1.23,1.25,1.66
2016.08.09,1.36,1.23,1.25,1.66
2016.08.10,1.36,1.23,1.22,1.63
2016.08.11,1.35,1.23,1.22,1.63
2016.08.12,1.35,1.23,1.23,1.64
2016.08.16,1.35,1.23,1.22,1.63
2016.08.17,1.35,1.23,1.23,1.64
2016.08.18,1.34,1.23,1.23,1.63
2016.08.19,1.34,1.23,1.23,1.64
2016.08.22,1.34,1.23,1.23,1.64
2016.08.23,1.34,1.23,1.23,1.63
2016.08.24,1.34,1.24,1.23,1.63
2016.08.25,1.34,1.24,1.24,1.64
2016.08.26,1.34,1.24,1.24,1.64
2016.08.29,1.34,1.24,1.27,1.67
2016.08.30,1.34,1.24,1.28,1.67
2016.08.31,1.34,1.25,1.31,1.69
2016.09.01,1.34,1.24,1.33,1.71
2016.09.02,1.34,1.23,1.33,1.71
2016.09.05,1.34,1.22,1.31,1.69
2016.09.06,1.34,1.24,1.30,1.69
2016.09.07,1.34,1.23,1.28,1.67
2016.09.08,1.34,1.25,1.29,1.68
2016.09.09,1.34,1.25,1.33,1.71
2016.09.12,1.34,1.24,1.36,1.74
2016.09.13,1.34,1.24,1.35,1.73
2016.09.19,1.34,1.24,1.35,1.73
2016.09.20,1.34,1.24,1.34,1.73
2016.09.21,1.34,1.24,1.33,1.72
2016.09.22,1.34,1.24,1.30,1.70
2016.09.23,1.34,1.24,1.30,1.70
2016.09.26,1.34,1.24,1.31,1.71
2016.09.27,1.34,1.24,1.31,1.71
2016.09.28,1.34,1.25,1.30,1.70
2016.09.29,1.34,1.25,1.30,1.70
2016.09.30,1.34,1.26,1.25,1.67
2016.10.04,1.34,1.25,1.28,1.69
2016.10.05,1.34,1.24,1.32,1.73
2016.10.06,1.34,1.24,1.32,1.73
2016.10.07,1.34,1.23,1.33,1.74
2016.10.10,1.34,1.23,1.34,1.75
2016.10.11,1.34,1.24,1.37,1.78
2016.10.12,1.34,1.24,1.35,1.77
2016.10.13,1.34,1.23,1.32,1.75
2016.10.14,1.34,1.24,1.32,1.75
2016.10.17,1.34,1.24,1.35,1.78
2016.10.18,1.34,1.23,1.35,1.78
2016.10.19,1.34,1.23,1.35,1.78
2016.10.20,1.34,1.23,1.35,1.78
2016.10.21,1.36,1.24,1.38,1.80
2016.10.24,1.37,1.24,1.39,1.81
2016.10.25,1.38,1.23,1.40,1.82
2016.10.26,1.39,1.23,1.41,1.83
2016.10.27,1.39,1.23,1.42,1.84
2016.10.28,1.39,1.18,1.44,1.86
2016.10.31,1.39,1.24,1.44,1.85
2016.11.01,1.39,1.22,1.45,1.87
2016.11.02,1.39,1.22,1.44,1.85
2016.11.03,1.39,1.22,1.43,1.85
2016.11.04,1.39,1.24,1.43,1.85
2016.11.07,1.39,1.24,1.43,1.85
2016.11.08,1.39,1.24,1.43,1.84
2016.11.09,1.39,1.24,1.40,1.82
2016.11.10,1.39,1.23,1.47,1.88
2016.11.11,1.39,1.23,1.51,1.92
2016.11.14,1.39,1.24,1.61,2.01
2016.11.15,1.39,1.24,1.63,2.03
2016.11.16,1.39,1.24,1.69,2.07
2016.11.17,1.40,1.24,1.71,2.10
2016.11.18,1.40,1.23,1.74,2.13
2016.11.21,1.41,1.19,1.73,2.13
2016.11.22,1.42,1.23,1.74,2.14
2016.11.23,1.43,1.23,1.78,2.17
2016.11.24,1.46,1.23,1.81,2.22
2016.11.25,1.48,1.22,1.81,2.22
2016.11.28,1.49,1.19,1.76,2.18
2016.11.29,1.52,1.20,1.71,2.15
2016.11.30,1.52,1.23,1.71,2.15
2016.12.01,1.53,1.21,1.73,2.18
2016.12.02,1.54,1.16,1.75,2.19
2016.12.05,1.54,1.20,1.73,2.18
2016.12.06,1.54,1.23,1.74,2.19
2016.12.07,1.54,1.23,1.74,2.19
2016.12.08,1.54,1.23,1.71,2.17
2016.12.09,1.54,1.23,1.74,2.19
2016.12.12,1.54,1.23,1.73,2.20
2016.12.13,1.54,1.22,1.68,2.15
2016.12.14,1.54,1.22,1.64,2.13
2016.12.15,1.54,1.22,1.70,2.17
2016.12.16,1.54,1.20,1.69,2.16
2016.12.19,1.54,1.23,1.69,2.16
2016.12.20,1.54,1.20,1.71,2.17
2016.12.21,1.54,1.22,1.69,2.16
2016.12.22,1.54,1.23,1.66,2.14
2016.12.23,1.54,1.24,1.67,2.15
2016.12.26,1.54,1.24,1.67,2.16
2016.12.27,1.54,1.24,1.65,2.15
2016.12.28,1.53,1.23,1.64,2.14
2016.12.29,1.52,1.24,1.64,2.13
2016.12.30,1.52,1.27,1.64,2.13
2017.01.02,1.52,1.26,1.64,2.12
2017.01.03,1.52,1.24,1.62,2.10
2017.01.04,1.51,1.24,1.63,2.10
2017.01.05,1.51,1.24,1.61,2.07
2017.01.06,1.49,1.24,1.63,2.09
2017.01.09,1.49,1.24,1.66,2.12
2017.01.10,1.49,1.25,1.65,2.10
2017.01.11,1.49,1.24,1.65,2.11
2017.01.12,1.49,1.23,1.62,2.08
2017.01.13,1.49,1.24,1.64,2.09
2017.01.16,1.49,1.24,1.63,2.09
2017.01.17,1.49,1.23,1.63,2.08
2017.01.18,1.49,1.23,1.65,2.10
2017.01.19,1.49,1.24,1.68,2.14
2017.01.20,1.49,1.24,1.66,2.12
2017.01.23,1.49,1.24,1.64,2.10
2017.01.24,1.49,1.25,1.63,2.09
2017.01.25,1.49,1.25,1.65,2.11
2017.01.26,1.49,1.26,1.69,2.15
2017.01.31,1.49,1.25,1.68,2.14
2017.02.01,1.49,1.23,1.69,2.15
2017.02.02,1.49,1.23,1.67,2.14
2017.02.03,1.49,1.23,1.69,2.15
2017.02.06,1.49,1.22,1.66,2.13
2017.02.07,1.49,1.21,1.64,2.11
2017.02.08,1.49,1.22,1.65,2.11
2017.02.09,1.49,1.23,1.65,2.11
2017.02.10,1.49,1.23,1.67,2.13
2017.02.13,1.49,1.23,1.66,2.12
2017.02.14,1.49,1.23,1.65,2.11
2017.02.15,1.49,1.23,1.66,2.13
2017.02.16,1.49,1.22,1.66,2.12
2017.02.17,1.49,1.23,1.66,2.12
2017.02.20,1.49,1.23,1.67,2.14
2017.02.21,1.49,1.23,1.67,2.14
2017.02.22,1.49,1.24,1.69,2.16
2017.02.23,1.49,1.24,1.68,2.14
2017.02.24,1.49,1.24,1.67,2.13
2017.02.27,1.49,1.24,1.66,2.13
2017.02.28,1.49,1.26,1.67,2.14
2017.03.02,1.49,1.24,1.71,2.18
2017.03.03,1.49,1.23,1.71,2.18
2017.03.06,1.49,1.20,1.75,2.22
2017.03.07,1.49,1.18,1.79,2.26
2017.03.08,1.49,1.23,1.78,2.26
2017.03.09,1.49,1.24,1.79,2.27
2017.03.10,1.49,1.24,1.78,2.26
2017.03.13,1.49,1.23,1.77,2.25
2017.03.14,1.49,1.23,1.76,2.24
2017.03.15,1.49,1.23,1.76,2.25
2017.03.16,1.48,1.22,1.70,2.20
2017.03.17,1.48,1.20,1.68,2.19
2017.03.20,1.48,1.22,1.67,2.19
2017.03.21,1.48,1.22,1.67,2.19
2017.03.22,1.48,1.22,1.66,2.18
2017.03.23,1.47,1.23,1.67,2.18
2017.03.24,1.47,1.22,1.68,2.20
2017.03.27,1.47,1.23,1.65,2.17
2017.03.28,1.47,1.22,1.66,2.18
2017.03.29,1.45,1.24,1.65,2.18
2017.03.30,1.45,1.25,1.67,2.19
2017.03.31,1.45,1.27,1.66,2.18
2017.04.03,1.45,1.25,1.67,2.18
2017.04.04,1.45,1.23,1.65,2.16
2017.04.05,1.45,1.23,1.65,2.17
2017.04.06,1.45,1.23,1.68,2.19
2017.04.07,1.45,1.23,1.68,2.20
2017.04.10,1.45,1.23,1.72,2.23
2017.04.11,1.45,1.23,1.69,2.21
2017.04.12,1.43,1.23,1.69,2.20
2017.04.13,1.43,1.23,1.67,2.19
2017.04.14,1.42,1.23,1.68,2.19
2017.04.17,1.42,1.23,1.67,2.19
2017.04.18,1.42,1.23,1.68,2.19
2017.04.19,1.42,1.23,1.67,2.19
2017.04.20,1.42,1.24,1.67,2.19
2017.04.21,1.42,1.24,1.68,2.20
2017.04.24,1.42,1.24,1.70,2.22
2017.04.25,1.42,1.23,1.68,2.20
2017.04.26,1.41,1.22,1.68,2.21
2017.04.27,1.41,1.17,1.67,2.20
2017.04.28,1.41,1.21,1.68,2.20
2017.05.02,1.41,1.22,1.69,2.22
2017.05.04,1.41,1.22,1.68,2.21
2017.05.08,1.41,1.23,1.71,2.23
2017.05.10,1.41,1.23,1.73,2.26
2017.05.11,1.40,1.23,1.73,2.25
2017.05.12,1.40,1.23,1.71,2.24
2017.05.15,1.40,1.23,1.71,2.24
2017.05.16,1.40,1.23,1.72,2.24
2017.05.17,1.39,1.23,1.68,2.21
2017.05.18,1.39,1.23,1.68,2.21
2017.05.19,1.39,1.23,1.67,2.20
2017.05.22,1.39,1.23,1.69,2.21
2017.05.23,1.38,1.23,1.68,2.20
2017.05.24,1.38,1.23,1.69,2.22
2017.05.25,1.38,1.22,1.68,2.21
2017.05.26,1.38,1.23,1.68,2.20
2017.05.29,1.38,1.23,1.67,2.20
2017.05.30,1.38,1.24,1.66,2.19
2017.05.31,1.38,1.26,1.66,2.19
2017.06.01,1.38,1.25,1.68,2.18
2017.06.02,1.38,1.22,1.63,2.17
2017.06.05,1.38,1.24,1.62,2.16
2017.06.07,1.38,1.23,1.62,2.16
2017.06.08,1.38,1.24,1.63,2.17
2017.06.09,1.38,1.23,1.63,2.17
2017.06.12,1.38,1.23,1.70,2.23
2017.06.13,1.38,1.23,1.66,2.19
2017.06.14,1.38,1.23,1.68,2.21
2017.06.15,1.38,1.23,1.68,2.21
2017.06.16,1.38,1.23,1.70,2.23
2017.06.19,1.38,1.23,1.68,2.22
2017.06.20,1.38,1.23,1.69,2.22
2017.06.21,1.38,1.23,1.69,2.23
2017.06.22,1.38,1.23,1.70,2.24
2017.06.23,1.38,1.24,1.69,2.22
2017.06.26,1.38,1.25,1.69,2.22
2017.06.27,1.38,1.25,1.68,2.22
2017.06.28,1.38,1.25,1.71,2.25
2017.06.29,1.38,1.27,1.70,2.24
2017.06.30,1.38,1.29,1.70,2.24
2017.07.03,1.38,1.26,1.72,2.26
2017.07.04,1.38,1.23,1.74,2.28
2017.07.05,1.38,1.22,1.75,2.29
2017.07.06,1.39,1.23,1.75,2.29
2017.07.07,1.39,1.24,1.78,2.32
2017.07.10,1.39,1.24,1.76,2.30
2017.07.11,1.39,1.24,1.76,2.30
2017.07.12,1.39,1.24,1.76,2.30
2017.07.13,1.39,1.24,1.75,2.28
2017.07.14,1.39,1.24,1.75,2.29
2017.07.17,1.39,1.23,1.75,2.29
2017.07.18,1.39,1.23,1.75,2.29
2017.07.19,1.39,1.23,1.75,2.29
2017.07.20,1.39,1.23,1.74,2.28
2017.07.21,1.39,1.24,1.72,2.26
2017.07.24,1.39,1.24,1.72,2.26
2017.07.25,1.39,1.24,1.71,2.25
2017.07.26,1.39,1.24,1.73,2.26
2017.07.27,1.39,1.24,1.71,2.25
2017.07.28,1.39,1.23,1.72,2.26
2017.07.31,1.39,1.24,1.72,2.26
2017.08.01,1.39,1.23,1.73,2.27
2017.08.02,1.39,1.21,1.73,2.27
2017.08.03,1.39,1.22,1.74,2.28
2017.08.04,1.39,1.22,1.74,2.28
2017.08.07,1.39,1.20,1.77,2.31
2017.08.08,1.39,1.18,1.81,2.33
2017.08.09,1.39,1.23,1.83,2.36
2017.08.10,1.39,1.23,1.82,2.35
2017.08.11,1.39,1.23,1.80,2.34
2017.08.14,1.39,1.21,1.80,2.34
2017.08.16,1.39,1.21,1.82,2.36
2017.08.17,,1.22,,
2017.08.18,1.39,1.23,1.78,2.32
2017.08.21,1.39,1.23,1.78,2.33
2017.08.22,1.39,1.23,1.80,2.34
2017.08.23,1.39,1.23,1.80,2.34
2017.08.24,1.39,1.24,1.80,2.34
2017.08.25,1.39,1.24,1.76,2.31
2017.08.28,1.39,1.25,1.76,2.31
2017.08.29,1.38,1.25,1.77,2.32
2017.08.30,1.38,1.25,1.75,2.31
2017.08.31,1.38,1.27,1.75,2.30
2017.09.01,1.38,1.26,1.75,2.30
2017.09.04,1.38,1.25,1.78,2.34
2017.09.05,1.38,1.24,1.78,2.33
2017.09.06,1.38,1.24,1.78,2.32
2017.09.07,1.38,1.25,1.78,2.33
2017.09.08,1.38,1.25,1.76,2.30
2017.09.11,1.38,1.25,1.76,2.30
2017.09.12,1.38,1.26,1.75,2.30
2017.09.13,1.38,1.26,1.74,2.29
2017.09.14,1.38,1.26,1.74,2.29
2017.09.15,1.38,1.25,1.74,2.29
2017.09.18,1.38,1.25,1.74,2.29
2017.09.19,1.38,1.24,1.78,2.33
2017.09.20,1.38,1.25,1.78,2.32
2017.09.21,1.38,1.25,1.78,2.33
2017.09.22,1.38,1.25,1.78,2.32
2017.09.25,1.38,1.26,1.79,2.33
2017.09.26,1.38,1.25,1.83,2.38
2017.09.27,1.38,1.26,1.89,2.43
2017.09.28,1.38,1.26,1.89,2.43
2017.09.29,1.38,1.27,1.89,2.43
2017.10.10,1.38,1.26,1.94,2.48
2017.10.11,1.38,1.24,1.93,2.47
2017.10.12,1.38,1.25,1.90,2.44
2017.10.13,1.38,1.25,1.92,2.46
2017.10.16,1.38,1.25,1.93,2.47
2017.10.17,1.38,1.24,1.95,2.49
2017.10.18,1.38,1.24,1.94,2.48
2017.10.19,1.38,1.24,2.01,2.55
2017.10.20,1.38,1.24,2.09,2.63
2017.10.23,1.38,1.24,2.03,2.58
2017.10.24,1.38,1.24,2.06,2.61
2017.10.25,1.38,1.24,2.09,2.65
2017.10.26,1.38,1.25,2.18,2.73
2017.10.27,1.40,1.24,2.16,2.72
2017.10.30,1.40,1.23,2.14,2.70
2017.10.31,1.40,1.26,2.16,2.73
2017.11.01,1.40,1.24,2.14,2.71
2017.11.02,1.40,1.24,2.13,2.69
2017.11.03,1.40,1.24,2.13,2.69
2017.11.06,1.40,1.23,2.15,2.71
2017.11.07,1.40,1.25,2.13,2.70
2017.11.08,1.40,1.23,2.15,2.71
2017.11.09,1.40,1.24,2.15,2.71
2017.11.10,1.40,1.24,2.16,2.72
2017.11.13,1.41,1.25,2.18,2.74
2017.11.14,1.42,1.24,2.21,2.77
2017.11.15,1.43,1.24,2.18,2.74
2017.11.16,1.44,1.24,2.17,2.73
2017.11.17,1.45,1.24,2.17,2.73
2017.11.20,1.46,1.25,2.16,2.71
2017.11.21,1.47,1.25,2.16,2.71
2017.11.22,1.48,1.24,2.17,2.72
2017.11.23,1.49,1.25,2.15,2.67
2017.11.24,1.50,1.25,2.17,2.72
2017.11.27,1.50,1.26,2.15,2.71
2017.11.28,1.50,1.26,2.12,2.68
2017.11.29,1.51,1.26,2.11,2.67
2017.11.30,1.64,1.53,2.08,2.63
2017.12.01,1.66,1.48,2.08,2.64
2017.12.04,1.66,1.48,2.08,2.64
2017.12.05,1.66,1.47,2.09,2.55
2017.12.06,1.66,1.48,2.08,2.64
2017.12.07,1.66,1.49,2.09,2.65
2017.12.08,1.66,1.52,2.09,2.65
2017.12.11,1.66,1.52,2.09,2.64
2017.12.12,1.66,1.51,2.08,2.63
2017.12.13,1.66,1.50,2.08,2.63
2017.12.14,1.66,1.50,2.08,2.63
2017.12.15,1.66,1.51,2.08,2.63
2017.12.18,1.66,1.50,2.09,2.64
2017.12.19,1.66,1.50,2.10,2.64
2017.12.20,1.66,1.51,2.09,2.64
2017.12.21,1.66,1.53,2.09,2.64
2017.12.22,1.66,1.51,2.13,2.68
2017.12.26,1.66,1.52,2.13,2.68
2017.12.27,1.66,1.51,2.15,2.69
2017.12.28,1.66,1.55,2.13,2.68
2017.12.29,1.66,1.58,2.14,2.68
2018.01.02,1.66,1.52,2.12,2.66
2018.01.03,1.66,1.50,2.13,2.66
2018.01.04,1.66,1.48,2.14,2.68
2018.01.05,1.66,1.47,2.10,2.64
2018.01.08,1.66,1.46,2.14,2.67
2018.01.09,1.66,1.49,2.15,2.68
2018.01.10,1.66,1.51,2.17,2.71
2018.01.11,1.66,1.50,2.15,2.69
2018.01.12,1.66,1.50,2.17,2.71
2018.01.15,1.66,1.50,2.22,2.75
2018.01.16,1.66,1.50,2.23,2.75
2018.01.17,1.65,1.49,2.23,2.75
2018.01.18,1.65,1.49,2.17,2.70
2018.01.19,1.65,1.49,2.17,2.70
2018.01.22,1.65,1.49,2.20,2.73
2018.01.23,1.65,1.49,2.19,2.73
2018.01.24,1.65,1.49,2.20,2.73
2018.01.25,1.65,1.49,2.22,2.75
2018.01.26,1.65,1.49,2.22,2.76
2018.01.29,1.65,1.49,2.28,2.81
2018.01.30,1.65,1.49,2.30,2.83
2018.01.31,1.65,1.54,2.27,2.81
2018.02.01,1.65,1.50,2.25,2.79
2018.02.02,1.65,1.46,2.25,2.79
2018.02.05,1.65,1.48,2.29,2.82
2018.02.06,1.65,1.47,2.25,2.79
2018.02.07,1.65,1.49,2.25,2.78
2018.02.08,1.65,1.47,2.27,2.80
2018.02.09,1.65,1.50,2.27,2.68
2018.02.12,1.65,1.51,2.30,2.84
2018.02.13,1.65,1.51,2.28,2.82
2018.02.14,1.65,1.51,2.27,2.81
2018.02.19,1.65,1.50,2.30,2.84
2018.02.20,1.65,1.48,2.32,2.85
2018.02.21,1.65,1.48,2.31,2.85
2018.02.22,1.65,1.49,2.30,2.84
2018.02.23,1.65,1.48,2.29,2.83
2018.02.26,1.65,1.48,2.26,2.81
2018.02.27,1.65,1.50,2.26,2.81
2018.02.28,1.65,1.51,2.27,2.82
2018.03.02,1.65,1.50,2.29,2.84
2018.03.05,1.65,1.46,2.31,2.85
2018.03.06,1.65,1.43,2.31,2.86
2018.03.07,1.65,1.48,2.30,2.85
2018.03.08,1.65,1.50,2.29,2.84
2018.03.09,1.65,1.49,2.29,2.85
2018.03.12,1.65,1.50,2.31,2.86
2018.03.13,1.65,1.50,2.30,2.85
2018.03.14,1.65,1.50,2.28,2.72
2018.03.15,1.65,1.49,2.27,2.83
2018.03.16,1.65,1.50,2.28,2.84
2018.03.19,1.65,1.50,2.28,2.84
2018.03.20,1.65,1.49,2.29,2.85
2018.03.21,1.65,1.49,2.29,2.85
2018.03.22,1.65,1.50,2.26,2.82
2018.03.23,1.65,1.51,2.22,2.80
2018.03.26,1.65,1.50,2.24,2.82
2018.03.27,1.65,1.48,2.23,2.81
2018.03.28,1.65,1.48,2.22,2.80
2018.03.29,1.65,1.48,2.23,2.80
2018.03.30,1.65,1.54,2.22,2.80
2018.04.02,1.65,1.49,2.23,2.68
2018.04.03,1.65,1.44,2.19,2.79
2018.04.04,1.65,1.46,2.17,2.76
2018.04.05,1.65,1.46,2.18,2.78
2018.04.06,1.65,1.44,2.16,2.76
2018.04.09,1.65,1.48,2.17,2.77
2018.04.10,1.65,1.49,2.19,2.79
2018.04.11,1.65,1.48,2.17,2.77
2018.04.12,1.65,1.48,2.16,2.76
2018.04.13,1.65,1.49,2.16,2.76
2018.04.16,1.65,1.46,2.17,2.78
2018.04.17,1.65,1.47,2.18,2.79
2018.04.18,1.65,1.47,2.20,2.80
2018.04.19,1.65,1.47,2.20,2.80
2018.04.20,1.65,1.47,2.20,2.81
2018.04.23,1.65,1.47,2.24,2.84
2018.04.24,1.65,1.48,2.23,2.83
2018.04.25,1.65,1.48,2.24,2.86
2018.04.26,1.65,1.48,2.23,2.84
2018.04.27,1.65,1.46,2.20,2.81
2018.04.30,1.65,1.51,2.22,2.82
2018.05.02,1.65,1.50,2.24,2.84
2018.05.03,1.65,1.49,2.25,2.85
2018.05.04,1.65,1.49,2.28,2.88
2018.05.08,1.65,1.48,2.31,2.90
2018.05.09,1.65,1.48,2.31,2.90
2018.05.10,1.65,1.49,2.28,2.88
2018.05.11,1.65,1.49,2.29,2.89
2018.05.14,1.65,1.49,2.31,2.91
2018.05.15,1.65,1.49,2.31,2.91
2018.05.16,1.65,1.49,2.29,2.89
2018.05.17,1.65,1.48,2.26,2.73
2018.05.18,1.65,1.49,2.23,2.84
2018.05.21,1.65,1.49,2.25,2.86
2018.05.23,1.65,1.50,2.24,2.85
2018.05.24,1.65,1.50,2.19,2.82
2018.05.25,1.65,1.51,2.20,2.82
2018.05.28,1.65,1.51,2.21,2.83
2018.05.29,1.65,1.50,2.19,2.67
2018.05.30,1.65,1.52,2.19,2.82
2018.05.31,1.65,1.55,2.20,2.82
2018.06.01,1.65,1.50,2.19,2.81
2018.06.04,1.65,1.44,2.21,2.83
2018.06.05,1.65,1.48,2.20,2.83
2018.06.07,1.65,1.46,2.22,2.84
2018.06.08,1.65,1.49,2.19,2.82
2018.06.11,1.65,1.47,2.22,2.83
2018.06.12,1.65,1.47,2.21,2.69
2018.06.14,1.65,1.49,2.23,2.85
2018.06.15,1.65,1.49,2.19,2.82
2018.06.18,1.65,1.49,2.18,2.81
2018.06.19,1.65,1.47,2.16,2.80
2018.06.20,1.65,1.49,2.16,2.80
2018.06.21,,1.49,,
2018.06.22,1.65,1.50,2.15,2.79
2018.06.25,1.65,1.50,2.14,2.78
2018.06.26,1.65,1.46,2.15,2.79
2018.06.27,1.65,1.49,2.13,2.77
2018.06.28,1.65,1.53,2.12,2.76
2018.06.29,1.65,1.57,2.12,2.77
2018.07.02,1.65,1.53,2.12,2.77
2018.07.03,1.65,1.47,2.14,2.78
2018.07.04,1.65,1.46,2.13,2.61
2018.07.05,1.65,1.46,2.09,2.74
2018.07.06,1.65,1.43,2.10,2.75
2018.07.09,1.65,1.49,2.11,2.76
2018.07.10,1.65,1.49,2.10,2.75
2018.07.11,1.65,1.48,2.05,2.71
2018.07.12,1.65,1.51,2.09,2.74
2018.07.13,1.65,1.48,2.11,2.76
2018.07.16,1.65,1.49,2.09,2.74
2018.07.17,1.65,1.47,2.09,2.75
2018.07.18,1.65,1.48,2.09,2.74
2018.07.19,1.65,1.48,2.09,2.74
2018.07.20,1.65,1.48,2.08,2.73
2018.07.23,1.65,1.48,2.08,2.74
2018.07.24,1.65,1.50,2.09,2.75
2018.07.25,1.65,1.50,2.08,2.74
2018.07.26,1.65,1.50,2.07,2.73
2018.07.27,1.65,1.49,2.11,2.77
2018.07.30,1.65,1.49,2.13,2.79
2018.07.31,1.65,1.52,2.12,2.78
2018.08.01,1.65,1.50,2.12,2.78
2018.08.02,1.65,1.49,2.11,2.77
2018.08.03,1.65,1.49,2.11,2.77
2018.08.06,1.65,1.49,2.10,2.76
2018.08.07,1.65,1.44,2.08,2.74
2018.08.08,1.65,1.48,2.07,2.73
2018.08.09,1.65,1.49,2.05,2.71
2018.08.10,1.65,1.48,2.04,2.70
2018.08.13,1.65,1.49,2.05,2.71
2018.08.14,1.65,1.49,2.06,2.72
2018.08.16,1.65,1.49,2.06,2.44
2018.08.17,1.65,1.49,2.00,2.66
2018.08.20,1.65,1.50,1.99,2.65
2018.08.21,1.65,1.49,1.92,2.59
2018.08.22,1.65,1.49,1.96,2.63
2018.08.23,1.65,1.50,1.96,2.63
2018.08.24,1.65,1.48,1.96,2.62
